ID,SID,Citys,Titles,Address,REF,TEL,FAX,WWW,Region,RID,RIDS,ACC,MID,XID,LATQ,LNGQ,Elevation,Zoom,B_E,B_SYNC
13,"0","0","0","广东省深圳市龙岗区龙岗街道聚福大厦","0","0","0","0","0",0,0,1,4,3,22.72986374,114.2939012,0,0,0,0
14,"0","0","0","广东省深圳市龙岗区龙岗街道富山路43号","0","0","0","0","0",0,0,1,4,3,22.746174,114.285869,0,0,0,0
15,"0","0","0","广东省深圳市龙岗区龙岗街道沙背坜二路90号","0","0","0","0","0",0,0,1,4,3,22.7333086,114.2943071,0,0,0,0
16,"0","0","0","广东省深圳市龙岗区龙岗街道传麒尚林","0","0","0","0","0",0,0,1,4,3,22.74551648,114.2744633,0,0,0,0
17,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道873号维也纳酒店(深圳龙岗南联店)","0","0","0","0","0",0,0,1,4,3,22.72282036,114.2654813,0,0,0,0
18,"0","0","0","广东省深圳市龙岗区龙岗街道建新路8-3号怡龙枫景园","0","0","0","0","0",0,0,1,4,3,22.72492675,114.2731306,0,0,0,0
19,"0","0","0","广东省深圳市龙岗区龙岗街道传麒尚林","0","0","0","0","0",0,0,1,4,3,22.74551648,114.2744633,0,0,0,0
20,"0","0","0","广东省深圳市龙岗区坪地街道龙岗大道中国石化坪地加油站(吉祥一路)","0","0","0","0","0",0,0,1,4,3,22.75335785,114.285655,0,0,0,0
21,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道6014号","0","0","0","0","0",0,0,1,4,3,22.72554895,114.2724564,0,0,0,0
22,"0","0","0","广东省深圳市龙岗区龙城街道尚模·八意府(回龙埔社区健康服务中心西)万科翰邻城西区","0","0","0","0","0",0,0,1,4,3,22.73048185,114.2297108,0,0,0,0
23,"0","0","0","广东省深圳市龙岗区龙岗街道仙田路270号","0","0","0","0","0",0,0,1,4,3,22.75031119,114.2734629,0,0,0,0
24,"0","0","0","广东省深圳市龙岗区龙岗街道莱茵路9号","0","0","0","0","0",0,0,1,4,3,22.73832325,114.2906521,0,0,0,0
25,"0","0","0","广东省深圳市龙岗区龙岗街道南联路14-18号铭泰商务","0","0","0","0","0",0,0,1,4,3,22.72204702,114.2629243,0,0,0,0
26,"0","0","0","广东省深圳市龙岗区龙岗街道深圳市龙岗区淘尚宜家饰品商行深圳市义乌小商品批发城","0","0","0","0","0",0,0,1,4,3,22.72837483,114.2928568,0,0,0,0
27,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道欢城广场","0","0","0","0","0",0,0,1,4,3,22.73756811,114.2823889,0,0,0,0
28,"0","0","0","广东省深圳市龙岗区龙岗街道爱南路","0","0","0","0","0",0,0,1,4,3,22.73188624,114.3028398,0,0,0,0
29,"0","0","0","广东省深圳市龙岗区龙岗街道新城路148号","0","0","0","0","0",0,0,1,4,3,22.74778137,114.2747219,0,0,0,0
30,"0","0","0","广东省深圳市龙岗区龙岗街道东升","0","0","0","0","0",0,0,1,4,3,22.73658843,114.2961774,0,0,0,0
31,"0","0","0","广东省深圳市龙岗区龙岗街道腾达(车南二路)","0","0","0","0","0",0,0,1,4,3,22.74121631,114.2620083,0,0,0,0
32,"0","0","0","广东省深圳市龙岗区龙城街道吉祥南路宝力车城","0","0","0","0","0",0,0,1,4,3,22.70831192,114.2434107,0,0,0,0
33,"0","0","0","广东省深圳市龙岗区龙岗街道东升","0","0","0","0","0",0,0,1,4,3,22.73658843,114.2961774,0,0,0,0
34,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
35,"0","0","0","广东省深圳市龙岗区龙城街道劲嘉·龙园印象官新合居民小组","0","0","0","0","0",0,0,1,4,3,22.73385612,114.2613534,0,0,0,0
36,"0","0","0","广东省深圳市龙岗区龙岗街道沙背坜东巷27号","0","0","0","0","0",0,0,1,4,3,22.73305308,114.3011875,0,0,0,0
37,"0","0","0","广东省深圳市龙岗区龙城街道碧新路龙岗段2229号龙福大酒店","0","0","0","0","0",0,0,1,4,3,22.732721,114.261045,0,0,0,0
38,"0","0","0","广东省深圳市龙岗区龙城街道碧新路龙福大酒店","0","0","0","0","0",0,0,1,4,3,22.73287891,114.2611436,0,0,0,0
39,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
40,"0","0","0","广东省深圳市龙岗区龙岗街道龙园路","0","0","0","0","0",0,0,1,4,3,22.73581545,114.2735094,0,0,0,0
41,"0","0","0","广东省深圳市龙岗区龙岗街道同富路105-2号","0","0","0","0","0",0,0,1,4,3,22.73156241,114.2875823,0,0,0,0
42,"0","0","0","广东省深圳市龙岗区龙岗街道前进路","0","0","0","0","0",0,0,1,4,3,22.7167929,114.2703179,0,0,0,0
43,"0","0","0","广东省深圳市龙岗区龙城街道尚景华园尚景华园南区","0","0","0","0","0",0,0,1,4,3,22.72610429,114.2414213,0,0,0,0
44,"0","0","0","广东省深圳市龙岗区龙城街道龙岗大道2038号友和雅商大酒店","0","0","0","0","0",0,0,1,4,3,22.70601576,114.2416887,0,0,0,0
45,"0","0","0","广东省深圳市龙岗区龙城街道爱联岗贝小区","0","0","0","0","0",0,0,1,4,3,22.70584501,114.2428698,0,0,0,0
46,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
47,"0","0","0","广东省深圳市龙岗区龙岗街道吓岗一村","0","0","0","0","0",0,0,1,4,3,22.71886556,114.2658133,0,0,0,0
48,"0","0","0","广东省深圳市龙岗区龙岗街道斗方街14号","0","0","0","0","0",0,0,1,4,3,22.73806842,114.2664469,0,0,0,0
49,"0","0","0","广东省深圳市龙岗区龙岗街道滨河路","0","0","0","0","0",0,0,1,4,3,22.73841361,114.2769492,0,0,0,0
50,"0","0","0","广东省深圳市龙岗区龙城街道怡翠路","0","0","0","0","0",0,0,1,4,3,22.69864675,114.2417616,0,0,0,0
51,"0","0","0","广东省深圳市龙岗区龙岗街道吓岗一村商务中心","0","0","0","0","0",0,0,1,4,3,22.719527,114.265143,0,0,0,0
52,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
53,"0","0","0","广东省深圳市龙岗区龙城街道龙城大道69号志联佳大厦","0","0","0","0","0",0,0,1,4,3,22.72230496,114.2514128,0,0,0,0
54,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道黄龙陂院区式管理小区","0","0","0","0","0",0,0,1,4,3,22.71929156,114.2602181,0,0,0,0
55,"0","0","0","广东省深圳市龙岗区龙岗街道石桥头四巷15号","0","0","0","0","0",0,0,1,4,3,22.73305324,114.2761711,0,0,0,0
56,"0","0","0","广东省深圳市龙岗区龙城街道龙翔大道世贸中心","0","0","0","0","0",0,0,1,4,3,22.71670893,114.2452346,0,0,0,0
57,"0","0","0","广东省深圳市龙岗区龙岗街道公园路八仙岭公园","0","0","0","0","0",0,0,1,4,3,22.72171594,114.2780743,0,0,0,0
58,"0","0","0","广东省深圳市龙岗区龙岗街道上圩小区福宁.上圩院区式小区(龙岗社区健康服务中心西)","0","0","0","0","0",0,0,1,4,3,22.73079366,114.2683862,0,0,0,0
59,"0","0","0","广东省深圳市龙岗区龙城街道新亚洲花园","0","0","0","0","0",0,0,1,4,3,22.71392643,114.237995,0,0,0,0
60,"0","0","0","广东省深圳市龙岗区龙城街道龙岗区政府大楼深圳市龙岗区人民政府","0","0","0","0","0",0,0,1,4,3,22.72085613,114.247361,0,0,0,0
61,"0","0","0","广东省深圳市龙岗区龙岗街道兰二路214号","0","0","0","0","0",0,0,1,4,3,22.73008534,114.3031914,0,0,0,0
62,"0","0","0","广东省深圳市龙岗区龙岗街道鸿景春天","0","0","0","0","0",0,0,1,4,3,22.72504817,114.2923585,0,0,0,0
63,"0","0","0","广东省深圳市龙岗区龙岗街道圳埔南路45号","0","0","0","0","0",0,0,1,4,3,22.71013195,114.2495414,0,0,0,0
64,"0","0","0","广东省深圳市龙岗区龙岗街道振鑫石材","0","0","0","0","0",0,0,1,4,3,22.73597693,114.2767908,0,0,0,0
65,"0","0","0","广东省深圳市龙岗区龙岗街道东升新路7巷洪围小区","0","0","0","0","0",0,0,1,4,3,22.73319874,114.2894757,0,0,0,0
66,"0","0","0","广东省深圳市龙岗区龙岗街道方兴路8-2号八仙岭公园","0","0","0","0","0",0,0,1,4,3,22.72256534,114.2786661,0,0,0,0
67,"0","0","0","广东省深圳市龙岗区龙岗街道兰二路214号","0","0","0","0","0",0,0,1,4,3,22.73007657,114.3032102,0,0,0,0
68,"0","0","0","广东省深圳市龙岗区龙岗街道赤石岗小区赤石岗小区西区","0","0","0","0","0",0,0,1,4,3,22.72538813,114.2953439,0,0,0,0
69,"0","0","0","广东省深圳市龙岗区龙岗街道新盛路","0","0","0","0","0",0,0,1,4,3,22.73815392,114.2569106,0,0,0,0
70,"0","0","0","广东省深圳市龙岗区龙城街道龙平西路深圳市福日汽车销售有限公司","0","0","0","0","0",0,0,1,4,3,22.72951735,114.2401706,0,0,0,0
71,"0","0","0","广东省深圳市龙岗区龙岗街道赤石岗小区赤石岗小区西区","0","0","0","0","0",0,0,1,4,3,22.72391473,114.2957052,0,0,0,0
72,"0","0","0","广东省深圳市龙岗区龙城街道龙平西路深圳市福日汽车销售有限公司","0","0","0","0","0",0,0,1,4,3,22.72951735,114.2401706,0,0,0,0
73,"0","0","0","广东省深圳市龙岗区龙岗街道深汕公路鸿基创展电商中心","0","0","0","0","0",0,0,1,4,3,22.72370574,114.2917726,0,0,0,0
74,"0","0","0","广东省深圳市龙岗区龙岗街道低山南路","0","0","0","0","0",0,0,1,4,3,22.74288185,114.2883525,0,0,0,0
75,"0","0","0","广东省深圳市龙岗区龙岗街道简一小区","0","0","0","0","0",0,0,1,4,3,22.7243195,114.261971,0,0,0,0
76,"0","0","0","广东省深圳市龙岗区龙岗街道简一小区","0","0","0","0","0",0,0,1,4,3,22.72428899,114.2620111,0,0,0,0
77,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
78,"0","0","0","广东省深圳市龙岗区龙岗街道赤石岗小区和创集团龙岗电商大厦","0","0","0","0","0",0,0,1,4,3,22.72426525,114.296727,0,0,0,0
79,"0","0","0","广东省深圳市龙岗区龙城街道湖广通创业大厦","0","0","0","0","0",0,0,1,4,3,22.70931634,114.2465701,0,0,0,0
80,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道辅路","0","0","0","0","0",0,0,1,4,3,22.73052926,114.2806588,0,0,0,0
81,"0","0","0","广东省深圳市龙岗区龙岗街道源盛路82号育贤学校","0","0","0","0","0",0,0,1,4,3,22.72020559,114.2920284,0,0,0,0
82,"0","0","0","广东省深圳市龙岗区龙城街道华策中心城1期(建设中)","0","0","0","0","0",0,0,1,4,3,22.69916025,114.2432151,0,0,0,0
83,"0","0","0","广东省深圳市龙岗区坪地街道G25长深高速","0","0","0","0","0",0,0,1,4,3,22.7870271,114.3308735,0,0,0,0
84,"0","0","0","广东省深圳市龙岗区龙岗街道龙溪路81号","0","0","0","0","0",0,0,1,4,3,22.71626246,114.2704209,0,0,0,0
85,"0","0","0","广东省深圳市龙岗区龙城街道官新合居民小组","0","0","0","0","0",0,0,1,4,3,22.73533826,114.2594777,0,0,0,0
86,"0","0","0","广东省深圳市龙岗区龙城街道輋太院区式管理小区","0","0","0","0","0",0,0,1,4,3,22.70468225,114.234143,0,0,0,0
87,"0","0","0","广东省深圳市龙岗区龙城街道輋太院区式管理小区","0","0","0","0","0",0,0,1,4,3,22.70289012,114.2364959,0,0,0,0
88,"0","0","0","广东省深圳市龙岗区龙岗街道陈屋街","0","0","0","0","0",0,0,1,4,3,22.73310324,114.2772374,0,0,0,0
89,"0","0","0","广东省深圳市龙岗区龙城街道怡翠路","0","0","0","0","0",0,0,1,4,3,22.70049094,114.2406953,0,0,0,0
90,"0","0","0","广东省深圳市龙岗区龙城街道上角环新村一巷万科翰邻城-东区","0","0","0","0","0",0,0,1,4,3,22.73198737,114.2326041,0,0,0,0
91,"0","0","0","广东省深圳市龙岗区龙城街道三馆一城","0","0","0","0","0",0,0,1,4,3,22.71811748,114.2480026,0,0,0,0
92,"0","0","0","广东省深圳市龙岗区龙城街道龙翔大道8028号龙城广场","0","0","0","0","0",0,0,1,4,3,22.71823136,114.248542,0,0,0,0
93,"0","0","0","广东省深圳市龙岗区龙岗街道沙背坜二路42号","0","0","0","0","0",0,0,1,4,3,22.73315615,114.2976629,0,0,0,0
94,"0","0","0","广东省深圳市龙岗区龙城街道中央悦城1001夜酒店","0","0","0","0","0",0,0,1,4,3,22.7308492,114.2427673,0,0,0,0
95,"0","0","0","广东省深圳市龙岗区龙城街道万科广场万科大厦","0","0","0","0","0",0,0,1,4,3,22.71448951,114.2443288,0,0,0,0
96,"0","0","0","广东省深圳市龙岗区龙岗街道俊龙药行(仙人岭路店)","0","0","0","0","0",0,0,1,4,3,22.74160353,114.2875816,0,0,0,0
97,"0","0","0","广东省深圳市龙岗区龙岗街道瑞合院区","0","0","0","0","0",0,0,1,4,3,22.72943188,114.2668519,0,0,0,0
98,"0","0","0","广东省深圳市龙岗区龙岗街道龙岗大道龙盈泰商业中心","0","0","0","0","0",0,0,1,4,3,22.729348,114.279054,0,0,0,0
99,"0","0","0","广东省深圳市龙岗区平湖街道凤凰大道138号","0","0","0","0","0",0,0,1,4,3,22.69963949,114.1445579,0,0,0,0
100,"0","0","0","广东省深圳市龙岗区龙岗街道惠隆隆副食品商行","0","0","0","0","0",0,0,1,4,3,22.73636566,114.2858926,0,0,0,0
101,"0","0","0","广东省深圳市龙岗区龙岗街道新城路232号","0","0","0","0","0",0,0,1,4,3,22.74680488,114.2693444,0,0,0,0
102,"0","0","0","广东省深圳市龙岗区龙岗街道翠竹邨","0","0","0","0","0",0,0,1,4,3,22.72312465,114.2747366,0,0,0,0
103,"0","0","0","广东省深圳市龙岗区坪地街道深惠路1号","0","0","0","0","0",0,0,1,4,3,22.75419616,114.284078,0,0,0,0
104,"0","0","0","广东省深圳市龙岗区龙城街道君成熙和园","0","0","0","0","0",0,0,1,4,3,22.72852163,114.2297897,0,0,0,0
105,"0","0","0","广东省深圳市龙岗区龙岗街道爱南路232号","0","0","0","0","0",0,0,1,4,3,22.70933559,114.2612754,0,0,0,0
106,"0","0","0","广东省深圳市龙岗区龙城街道阅山华府","0","0","0","0","0",0,0,1,4,3,22.73393225,114.2489042,0,0,0,0
107,"0","0","0","广东省深圳市龙岗区龙城街道阅山华府","0","0","0","0","0",0,0,1,4,3,22.73393225,114.2489042,0,0,0,0
108,"0","0","0","广东省深圳市龙岗区龙岗街道刘屋小区","0","0","0","0","0",0,0,1,4,3,22.71142907,114.2635062,0,0,0,0
109,"0","0","0","广东省深圳市龙岗区龙城街道牛仔园新村一巷16号","0","0","0","0","0",0,0,1,4,3,22.7001461,114.2400287,0,0,0,0
110,"0","0","0","广东省深圳市坪山区坪马线公路","0","0","0","0","0",0,0,1,4,3,22.65746229,114.3476957,0,0,0,0
111,"0","0","0","广东省深圳市宝安区新安街道创业二路北一巷中洲地产中央公园","0","0","0","0","0",0,0,1,4,3,22.57170781,113.9054286,0,0,0,0
112,"0","0","0","广东省深圳市龙岗区龙城街道华策中心城1期(建设中)","0","0","0","0","0",0,0,1,4,3,22.69916025,114.2432151,0,0,0,0
113,"0","0","0","广东省深圳市宝安区西乡街道流塘路4号西乡街道人民政府","0","0","0","0","0",0,0,1,4,3,22.58012226,113.8844056,0,0,0,0
114,"0","0","0","广东省深圳市宝安区新安街道前进一路323号雅然居花园","0","0","0","0","0",0,0,1,4,3,22.57806395,113.8930076,0,0,0,0
115,"0","0","0","广东省深圳市宝安区新安街道创业二路北一巷好百年家居(宝安店)","0","0","0","0","0",0,0,1,4,3,22.57091037,113.9009025,0,0,0,0
116,"0","0","0","广东省深圳市龙岗区龙岗街道一口鲜草莓园(新鲜无激素)","0","0","0","0","0",0,0,1,4,3,22.72726491,114.3009914,0,0,0,0
117,"0","0","0","广东省深圳市龙岗区龙城街道回龙路兰著学校","0","0","0","0","0",0,0,1,4,3,22.73389406,114.2396681,0,0,0,0
118,"0","0","0","广东省深圳市宝安区新安街道25区商业步行街3-1号华丰商务大厦A座(创业二路北巷)","0","0","0","0","0",0,0,1,4,3,22.56992336,113.9013757,0,0,0,0
119,"0","0","0","广东省深圳市宝安区新安街道安华一巷滨城新村安乐花园","0","0","0","0","0",0,0,1,4,3,22.58035946,113.8984183,0,0,0,0
120,"0","0","0","广东省深圳市宝安区新安街道新城花园","0","0","0","0","0",0,0,1,4,3,22.56561999,113.8947079,0,0,0,0
121,"0","0","0","广东省深圳市宝安区新安街道友谊大厦居佳宝五金装饰材料城","0","0","0","0","0",0,0,1,4,3,22.56910214,113.8860951,0,0,0,0
122,"0","0","0","广东省深圳市宝安区新安街道创业二路北一巷中洲地产中央公园","0","0","0","0","0",0,0,1,4,3,22.57170781,113.9054286,0,0,0,0
123,"0","0","0","广东省深圳市福田区华富街道华富北屋村","0","0","0","0","0",0,0,1,4,3,22.55822386,114.0818804,0,0,0,0
124,"0","0","0","广东省深圳市宝安区新安街道留仙一路四巷38号新政宿舍","0","0","0","0","0",0,0,1,4,3,22.58410432,113.9122078,0,0,0,0
125,"0","0","0","广东省深圳市宝安区新安街道公园路349号安华工业区","0","0","0","0","0",0,0,1,4,3,22.57987513,113.8978568,0,0,0,0
126,"0","0","0","广东省深圳市宝安区西乡街道蚝业雅苑盐田新一村","0","0","0","0","0",0,0,1,4,3,22.57712134,113.8638951,0,0,0,0
127,"0","0","0","广东省深圳市宝安区新安街道创业二路北一巷中洲地产中央公园","0","0","0","0","0",0,0,1,4,3,22.57170781,113.9054286,0,0,0,0
128,"0","0","0","广东省深圳市宝安区新安街道河东工业路3栋米拉国际酒店","0","0","0","0","0",0,0,1,4,3,22.57168291,113.8877469,0,0,0,0
129,"0","0","0","广东省深圳市宝安区西乡街道河东花园十二巷西乡河东村","0","0","0","0","0",0,0,1,4,3,22.57303132,113.8814413,0,0,0,0
130,"0","0","0","广东省深圳市宝安区西乡街道河东花园十二巷22号西乡河东村","0","0","0","0","0",0,0,1,4,3,22.57267667,113.8805319,0,0,0,0
131,"0","0","0","广东省深圳市罗湖区清水河街道清水河二路","0","0","0","0","0",0,0,1,4,3,22.58175242,114.1113526,0,0,0,0
132,"0","0","0","广东省深圳市宝安区西乡街道铁仔路44号铁仔山公园","0","0","0","0","0",0,0,1,4,3,22.58590837,113.8689944,0,0,0,0
133,"0","0","0","广东省深圳市宝安区西乡街道河东花园十二巷22号西乡河东村","0","0","0","0","0",0,0,1,4,3,22.57243072,113.8808339,0,0,0,0
134,"0","0","0","广东省深圳市宝安区新安街道裕安二路利丰大厦(留仙一路)","0","0","0","0","0",0,0,1,4,3,22.58240219,113.9123868,0,0,0,0
135,"0","0","0","广东省深圳市宝安区西乡街道西乡河河西金雅园","0","0","0","0","0",0,0,1,4,3,22.58505996,113.8804038,0,0,0,0
136,"0","0","0","广东省深圳市宝安区西乡街道华龙路43号","0","0","0","0","0",0,0,1,4,3,22.5831793,113.8718454,0,0,0,0
137,"0","0","0","广东省深圳市宝安区新安街道冠城世家","0","0","0","0","0",0,0,1,4,3,22.56485883,113.9045792,0,0,0,0
138,"0","0","0","广东省深圳市宝安区西乡街道西乡大道116号河西金雅园","0","0","0","0","0",0,0,1,4,3,22.58594296,113.8795634,0,0,0,0
139,"0","0","0","广东省深圳市宝安区新安街道冠城世家","0","0","0","0","0",0,0,1,4,3,22.56657119,113.9046491,0,0,0,0
140,"0","0","0","广东省深圳市宝安区新安街道肥仔农家菜","0","0","0","0","0",0,0,1,4,3,22.58756183,113.9117972,0,0,0,0
141,"0","0","0","广东省深圳市宝安区新安街道上川路","0","0","0","0","0",0,0,1,4,3,22.58448467,113.9136259,0,0,0,0
142,"0","0","0","广东省深圳市宝安区西乡街道西乡河东村","0","0","0","0","0",0,0,1,4,3,22.5736525,113.8819075,0,0,0,0
143,"0","0","0","广东省深圳市宝安区新安街道大宝路西一巷","0","0","0","0","0",0,0,1,4,3,22.58141842,113.9088748,0,0,0,0
144,"0","0","0","广东省深圳市宝安区新安街道留仙一路二巷24号","0","0","0","0","0",0,0,1,4,3,22.58208009,113.9149636,0,0,0,0
145,"0","0","0","广东省深圳市宝安区西乡街道G4京港澳高速","0","0","0","0","0",0,0,1,4,3,22.59600774,113.8942174,0,0,0,0
146,"0","0","0","广东省深圳市宝安区新安街道上川路","0","0","0","0","0",0,0,1,4,3,22.58466698,113.9117696,0,0,0,0
147,"0","0","0","广东省深圳市宝安区新安街道深圳市交通运输委员会宝安交通运输局新安管理所","0","0","0","0","0",0,0,1,4,3,22.58197694,113.9099919,0,0,0,0
148,"0","0","0","广东省深圳市宝安区新安街道G4京港澳高速宝安公园","0","0","0","0","0",0,0,1,4,3,22.58483596,113.907636,0,0,0,0
149,"0","0","0","广东省深圳市宝安区新安街道大宝路141号","0","0","0","0","0",0,0,1,4,3,22.58198463,113.9089284,0,0,0,0
150,"0","0","0","广东省深圳市宝安区新安街道建安新村建安新村(宝民一路一巷)","0","0","0","0","0",0,0,1,4,3,22.57383761,113.8956075,0,0,0,0
151,"0","0","0","广东省深圳市宝安区石岩街道东长路","0","0","0","0","0",0,0,1,4,3,22.70743279,113.9300131,0,0,0,0
152,"0","0","0","广东省深圳市宝安区新安街道宝安公园","0","0","0","0","0",0,0,1,4,3,22.58376293,113.905228,0,0,0,0
153,"0","0","0","广东省深圳市宝安区新安街道广泰路","0","0","0","0","0",0,0,1,4,3,22.58666121,113.9091719,0,0,0,0
154,"0","0","0","广东省深圳市宝安区西乡街道流塘公园","0","0","0","0","0",0,0,1,4,3,22.58336455,113.8930415,0,0,0,0
155,"0","0","0","广东省深圳市宝安区新安街道自由路140-10号开屏村办公楼","0","0","0","0","0",0,0,1,4,3,22.57119236,113.8871773,0,0,0,0
156,"0","0","0","广东省深圳市宝安区新安街道鑫升旅馆","0","0","0","0","0",0,0,1,4,3,22.58133203,113.9072224,0,0,0,0
157,"0","0","0","广东省深圳市宝安区新安街道泰华锦绣城","0","0","0","0","0",0,0,1,4,3,22.570735,113.888782,0,0,0,0
158,"0","0","0","广东省深圳市宝安区新安街道富强不锈钢门窗佳华新村","0","0","0","0","0",0,0,1,4,3,22.58551616,113.8933101,0,0,0,0
159,"0","0","0","广东省深圳市宝安区西乡街道G4京港澳高速","0","0","0","0","0",0,0,1,4,3,22.59407372,113.8948922,0,0,0,0
160,"0","0","0","广东省深圳市宝安区新安街道佳华新村西乡地税所大楼","0","0","0","0","0",0,0,1,4,3,22.58541388,113.8931929,0,0,0,0
161,"0","0","0","广东省深圳市宝安区新安街道富强不锈钢门窗佳华新村","0","0","0","0","0",0,0,1,4,3,22.58551616,113.8933101,0,0,0,0
162,"0","0","0","广东省深圳市宝安区西乡街道鑫辉腾科技园","0","0","0","0","0",0,0,1,4,3,22.60766566,113.8585519,0,0,0,0
163,"0","0","0","广东省深圳市宝安区西乡街道西乡小学","0","0","0","0","0",0,0,1,4,3,22.57622074,113.8767875,0,0,0,0
164,"0","0","0","广东省深圳市宝安区新安街道里仁府","0","0","0","0","0",0,0,1,4,3,22.56510124,113.8858711,0,0,0,0
165,"0","0","0","广东省深圳市宝安区新安街道尖岗山大道7号广深珠高速公路深圳管理处宝安生活基地","0","0","0","0","0",0,0,1,4,3,22.5931062,113.9021913,0,0,0,0
166,"0","0","0","广东省深圳市宝安区新安街道宝石路2-2号倚天苑","0","0","0","0","0",0,0,1,4,3,22.58700738,113.9231605,0,0,0,0
167,"0","0","0","广东省深圳市宝安区新安街道广泰路曦城南区","0","0","0","0","0",0,0,1,4,3,22.58750507,113.9071832,0,0,0,0
168,"0","0","0","广东省深圳市宝安区新安街道西乡大道","0","0","0","0","0",0,0,1,4,3,22.59051277,113.8960994,0,0,0,0
169,"0","0","0","广东省深圳市宝安区西乡街道乐群一路3号新乐村","0","0","0","0","0",0,0,1,4,3,22.57711212,113.873867,0,0,0,0
170,"0","0","0","广东省深圳市宝安区新安街道广泰路","0","0","0","0","0",0,0,1,4,3,22.58732409,113.9078329,0,0,0,0
171,"0","0","0","广东省深圳市宝安区新安街道西乡大道","0","0","0","0","0",0,0,1,4,3,22.59051277,113.8960994,0,0,0,0
172,"0","0","0","广东省深圳市宝安区新安街道宝石路37号","0","0","0","0","0",0,0,1,4,3,22.58961102,113.918917,0,0,0,0
173,"0","0","0","广东省深圳市宝安区西乡街道潮汕官记汤粉王新乐村","0","0","0","0","0",0,0,1,4,3,22.57966703,113.8737324,0,0,0,0
174,"0","0","0","广东省深圳市宝安区新安街道鸿荣源(宝民一路)鸿景园(永联路)","0","0","0","0","0",0,0,1,4,3,22.5744374,113.8899815,0,0,0,0
175,"0","0","0","广东省深圳市宝安区新安街道宝安新村","0","0","0","0","0",0,0,1,4,3,22.58685109,113.8936543,0,0,0,0
176,"0","0","0","广东省深圳市宝安区新安街道宝安新村","0","0","0","0","0",0,0,1,4,3,22.58680135,113.8936142,0,0,0,0
177,"0","0","0","广东省深圳市宝安区新安街道鸿景园(永联路)","0","0","0","0","0",0,0,1,4,3,22.57500555,113.8905324,0,0,0,0
178,"0","0","0","广东省深圳市宝安区新安街道公园路广深珠高速公路深圳管理处宝安生活基地","0","0","0","0","0",0,0,1,4,3,22.59461111,113.9010205,0,0,0,0
179,"0","0","0","广东省深圳市宝安区新安街道裕安一路43号45区","0","0","0","0","0",0,0,1,4,3,22.56548368,113.894197,0,0,0,0
