ID,SID,Citys,Titles,Address,REF,TEL,FAX,WWW,Region,RID,RIDS,ACC,MID,XID,LATQ,LNGQ,Elevation,Zoom,B_E,B_SYNC
75,"0","0","0","广东省惠州市博罗县园洲镇东莞大堤","0","0","0","0","0",0,0,1,4,3,23.107633,113.934697,0,0,0,0
76,"0","0","0","广东省广州市番禺区小谷围街道广州国际创新城国家数字家庭应用示范产业基地研发孵化园配套管理综合楼","0","0","0","0","0",0,0,1,4,3,23.05819,113.382202,0,0,0,0
77,"0","0","0","广东省深圳市龙岗区坂田街道万科金色半山","0","0","0","0","0",0,0,1,4,3,22.631295,114.088048,0,0,0,0
78,"0","0","0","广东省佛山市南海区桂城街道康王庙新村三巷1号","0","0","0","0","0",0,0,1,4,3,23.04938,113.170711,0,0,0,0
79,"0","0","0","广东省东莞市虎门镇缔怡装饰","0","0","0","0","0",0,0,1,4,3,22.832066,113.717908,0,0,0,0
80,"0","0","0","广东省深圳市宝安区松岗街道G4京港澳高速","0","0","0","0","0",0,0,1,4,3,22.746146,113.845129,0,0,0,0
81,"0","0","0","广东省深圳市龙岗区龙城街道如意路","0","0","0","0","0",0,0,1,4,3,22.695229,114.235036,0,0,0,0
82,"0","0","0","广东省佛山市禅城区祖庙街道卫国路百花大厦","0","0","0","0","0",0,0,1,4,3,23.023983,113.113357,0,0,0,0
83,"0","0","0","广东省湛江市霞山区海滨街道海淀路","0","0","0","0","0",0,0,1,4,3,21.202247,110.417157,0,0,0,0
84,"0","0","0","广东省广州市番禺区大石街道祥和路162号博爱幼儿园(祥和路)","0","0","0","0","0",0,0,1,4,3,23.025897,113.317272,0,0,0,0
85,"0","0","0","广东省深圳市罗湖区翠竹街道东门北路2079-1号竹园宾馆","0","0","0","0","0",0,0,1,4,3,22.559031,114.133815,0,0,0,0
86,"0","0","0","广东省广州市天河区棠下街道棠德花苑","0","0","0","0","0",0,0,1,4,3,23.134029,113.380696,0,0,0,0
87,"0","0","0","广东省广州市番禺区东环街道万豪商业街1号万博翠湖花园","0","0","0","0","0",0,0,1,4,3,22.979376,113.359597,0,0,0,0
88,"0","0","0","广东省深圳市龙华区皓月花园","0","0","0","0","0",0,0,1,4,3,22.617332,114.046699,0,0,0,0
89,"0","0","0","广东省东莞市石龙镇下新维路17号","0","0","0","0","0",0,0,1,4,3,23.110206,113.840149,0,0,0,0
90,"0","0","0","广东省广州市花都区花东镇富力宿舍","0","0","0","0","0",0,0,1,4,3,23.467117,113.36579,0,0,0,0
91,"0","0","0","广东省深圳市龙华区三联路22号三联弓村","0","0","0","0","0",0,0,1,4,3,22.661854,114.02758,0,0,0,0
92,"0","0","0","广东省广州市南沙区南沙街道槽船一街28号","0","0","0","0","0",0,0,1,4,3,22.805765,113.580688,0,0,0,0
93,"0","0","0","广东省深圳市罗湖区东晓街道泥岗路","0","0","0","0","0",0,0,1,4,3,22.573973,114.118394,0,0,0,0
94,"0","0","0","广东省广州市番禺区洛浦街道珠江","0","0","0","0","0",0,0,1,4,3,23.048773,113.320775,0,0,0,0
95,"0","0","0","广东省深圳市龙华区梅龙大道瓦窑排村","0","0","0","0","0",0,0,1,4,3,22.654465,114.042558,0,0,0,0
96,"0","0","0","广东省东莞市东城街道东莞运河","0","0","0","0","0",0,0,1,4,3,23.08834,113.811783,0,0,0,0
97,"0","0","0","广东省佛山市禅城区张槎街道铨鑫制衣厂","0","0","0","0","0",0,0,1,4,3,23.042076,113.088167,0,0,0,0
98,"0","0","0","广东省深圳市龙岗区龙岗街道前进路鹏达花园","0","0","0","0","0",0,0,1,4,3,22.715649,114.266454,0,0,0,0
99,"0","0","0","广东省广州市海珠区赤岗街道都城快餐(水恋店)滨江水恋","0","0","0","0","0",0,0,1,4,3,23.102272,113.314206,0,0,0,0
100,"0","0","0","广东省东莞市松山湖管委会御豪轩大厦","0","0","0","0","0",0,0,1,4,3,22.957762,113.885591,0,0,0,0
101,"0","0","0","广东省深圳市龙岗区龙岗街道龙园路553号","0","0","0","0","0",0,0,1,4,3,22.735681,114.276218,0,0,0,0
102,"0","0","0","广东省深圳市福田区梅林街道梅兴苑梅兴苑(西横街)","0","0","0","0","0",0,0,1,4,3,22.566656,114.048785,0,0,0,0
103,"0","0","0","广东省深圳市龙华区G94珠三角环线高速","0","0","0","0","0",0,0,1,4,3,22.605696,114.052535,0,0,0,0
104,"0","0","0","广东省深圳市福田区福保街道石厦北二街宏欣豪园","0","0","0","0","0",0,0,1,4,3,22.528087,114.053445,0,0,0,0
105,"0","0","0","广东省深圳市福田区园岭街道深圳市体育中心","0","0","0","0","0",0,0,1,4,3,22.557073,114.093619,0,0,0,0
106,"0","0","0","广东省深圳市龙华区东环二路鑫园","0","0","0","0","0",0,0,1,4,3,22.663709,114.02819,0,0,0,0
107,"0","0","0","广东省深圳市龙岗区布吉街道龙威花园龙威豪庭我爱我家","0","0","0","0","0",0,0,1,4,3,22.600908,114.124103,0,0,0,0
108,"0","0","0","广东省深圳市宝安区沙井街道林坡坑第一工业区小区","0","0","0","0","0",0,0,1,4,3,22.702596,113.841585,0,0,0,0
109,"0","0","0","广东省广州市越秀区华乐街道青菜东社区","0","0","0","0","0",0,0,1,4,3,23.133346,113.288213,0,0,0,0
110,"0","0","0","广东省广州市花都区新华街道镜湖大道北","0","0","0","0","0",0,0,1,4,3,23.371734,113.249841,0,0,0,0
111,"0","0","0","广东省广州市荔湾区东漖街道花地大道南152号芳华都汇远大财富大厦","0","0","0","0","0",0,0,1,4,3,23.060244,113.228424,0,0,0,0
112,"0","0","0","广东省佛山市禅城区祖庙街道果房路34号","0","0","0","0","0",0,0,1,4,3,23.025509,113.136987,0,0,0,0
113,"0","0","0","广东省广州市越秀区黄花岗街道东风东路广发银行大厦","0","0","0","0","0",0,0,1,4,3,23.131169,113.297453,0,0,0,0
114,"0","0","0","广东省深圳市南山区桃源街道欧环路大沙河公园","0","0","0","0","0",0,0,1,4,3,22.55917,113.964202,0,0,0,0
115,"0","0","0","广东省深圳市福田区梅林街道林丰路2-4号","0","0","0","0","0",0,0,1,4,3,22.571019,114.063028,0,0,0,0
116,"0","0","0","广东省佛山市禅城区张槎街道五峰公园","0","0","0","0","0",0,0,1,4,3,23.019708,113.088886,0,0,0,0
117,"0","0","0","广东省深圳市龙岗区布吉街道警务室(深圳东站)深圳东站","0","0","0","0","0",0,0,1,4,3,22.602495,114.120857,0,0,0,0
118,"0","0","0","广东省广州市白云区太和镇高桥中路1巷","0","0","0","0","0",0,0,1,4,3,23.291608,113.311949,0,0,0,0
119,"0","0","0","广东省深圳市南山区粤海街道百姓家经济酒店桂庙新村","0","0","0","0","0",0,0,1,4,3,22.526055,113.932399,0,0,0,0
120,"0","0","0","广东省东莞市松山湖管委会御豪轩大厦","0","0","0","0","0",0,0,1,4,3,22.957819,113.885455,0,0,0,0
121,"0","0","0","广东省广州市越秀区六榕街道流花湖流花湖公园","0","0","0","0","0",0,0,1,4,3,23.136869,113.252176,0,0,0,0
122,"0","0","0","广东省深圳市宝安区新安街道前进路59号宝安中学(集团)外国语学校","0","0","0","0","0",0,0,1,4,3,22.5606,113.914169,0,0,0,0
123,"0","0","0","广东省佛山市禅城区祖庙街道普君东路6号1座","0","0","0","0","0",0,0,1,4,3,23.02382,113.12482,0,0,0,0
124,"0","0","0","广东省佛山市三水区西南街道雅豪居花园","0","0","0","0","0",0,0,1,4,3,23.170052,112.896012,0,0,0,0
125,"0","0","0","广东省广州市天河区元岗街道犀牛东路","0","0","0","0","0",0,0,1,4,3,23.192579,113.347404,0,0,0,0
126,"0","0","0","广东省深圳市龙华区满园道","0","0","0","0","0",0,0,1,4,3,22.609184,114.036224,0,0,0,0
127,"0","0","0","广东省广州市海珠区素社街道晓港公园东晓路雅墩街小区","0","0","0","0","0",0,0,1,4,3,23.096916,113.284093,0,0,0,0
128,"0","0","0","广东省深圳市罗湖区东晓街道金洲路深圳市围岭公园","0","0","0","0","0",0,0,1,4,3,22.58338,114.132395,0,0,0,0
129,"0","0","0","广东省深圳市宝安区沙井街道宝安大道","0","0","0","0","0",0,0,1,4,3,22.737832,113.824021,0,0,0,0
130,"0","0","0","广东省深圳市宝安区石岩街道早进工业园","0","0","0","0","0",0,0,1,4,3,22.669148,113.923368,0,0,0,0
131,"0","0","0","广东省深圳市龙岗区龙城街道爱联锦秀村","0","0","0","0","0",0,0,1,4,3,22.697751,114.227313,0,0,0,0
132,"0","0","0","广东省深圳市龙岗区坂田街道环城路荔枝苑西区","0","0","0","0","0",0,0,1,4,3,22.634345,114.079336,0,0,0,0
133,"0","0","0","广东省广州市番禺区大石街道番禺大道北辅路Acura广州番禺店","0","0","0","0","0",0,0,1,4,3,23.017262,113.334856,0,0,0,0
134,"0","0","0","广东省佛山市南海区桂城街道怡翠花园芙蓉苑怡翠花园(宝翠南路)","0","0","0","0","0",0,0,1,4,3,23.035953,113.163214,0,0,0,0
135,"0","0","0","广东省深圳市龙岗区南湾街道沙湾实验学校","0","0","0","0","0",0,0,1,4,3,22.615165,114.168801,0,0,0,0
136,"0","0","0","广东省惠州市惠阳区镇隆镇A52乡道","0","0","0","0","0",0,0,1,4,3,22.999192,114.343194,0,0,0,0
137,"0","0","0","广东省韶关市浈江区东河街道浈江南路90号栋","0","0","0","0","0",0,0,1,4,3,24.80413,113.605786,0,0,0,0
138,"0","0","0","广东省佛山市南海区大沥镇广佛路九龙五金不锈钢交易中心","0","0","0","0","0",0,0,1,4,3,23.107527,113.14625,0,0,0,0
139,"0","0","0","广东省深圳市龙岗区平湖街道平安大道309号","0","0","0","0","0",0,0,1,4,3,22.670303,114.139487,0,0,0,0
140,"0","0","0","广东省深圳市龙华区中华文化艺术大厦","0","0","0","0","0",0,0,1,4,3,22.667193,114.020917,0,0,0,0
141,"0","0","0","广东省广州市从化区鳌头镇石岭庄","0","0","0","0","0",0,0,1,4,3,23.626787,113.43641,0,0,0,0
142,"0","0","0","广东省深圳市龙华区东环一路","0","0","0","0","0",0,0,1,4,3,22.653315,114.029516,0,0,0,0
143,"0","0","0","广东省深圳市龙岗区坂田街道俊龙药行(广康分店)美禾大厦","0","0","0","0","0",0,0,1,4,3,22.62607,114.073376,0,0,0,0
144,"0","0","0","广东省深圳市宝安区西乡街道深圳聚豪会高尔夫俱乐部港中旅聚豪(深圳)高尔夫球会","0","0","0","0","0",0,0,1,4,3,22.644142,113.867745,0,0,0,0
145,"0","0","0","广东省东莞市万江街道油新路","0","0","0","0","0",0,0,1,4,3,23.055061,113.744384,0,0,0,0
146,"0","0","0","广东省深圳市龙岗区横岗街道油田路","0","0","0","0","0",0,0,1,4,3,22.633177,114.230291,0,0,0,0
147,"0","0","0","广东省东莞市常平镇木棆路138-140号","0","0","0","0","0",0,0,1,4,3,22.980661,114.002005,0,0,0,0
148,"0","0","0","广东省广州市白云区三元里街道航云南街90号","0","0","0","0","0",0,0,1,4,3,23.174499,113.263282,0,0,0,0
149,"0","0","0","广东省东莞市厚街镇东风路8号","0","0","0","0","0",0,0,1,4,3,22.93804,113.665746,0,0,0,0
150,"0","0","0","广东省佛山市顺德区大良街道碧溪路蓝畔湾","0","0","0","0","0",0,0,1,4,3,22.845506,113.269551,0,0,0,0
151,"0","0","0","广东省深圳市罗湖区翠竹街道爱国路3011号水库新村","0","0","0","0","0",0,0,1,4,3,22.563546,114.138399,0,0,0,0
152,"0","0","0","广东省深圳市龙岗区横岗街道龙岗公众高尔夫球场","0","0","0","0","0",0,0,1,4,3,22.6656,114.20803,0,0,0,0
153,"0","0","0","广东省广州市越秀区六榕街道迎寿里东方金融大厦(东风西路)","0","0","0","0","0",0,0,1,4,3,23.133276,113.249702,0,0,0,0
154,"0","0","0","广东省广州市天河区员村街道天河都市兰亭花园都市兰亭","0","0","0","0","0",0,0,1,4,3,23.11803,113.362287,0,0,0,0
155,"0","0","0","广东省佛山市顺德区北滘镇广教路19号深业城3期","0","0","0","0","0",0,0,1,4,3,22.919953,113.213961,0,0,0,0
156,"0","0","0","广东省深圳市龙华区观景路公坑廊工业区","0","0","0","0","0",0,0,1,4,3,22.705938,114.091435,0,0,0,0
157,"0","0","0","广东省深圳市龙华区清泉路10号瓦窑排村","0","0","0","0","0",0,0,1,4,3,22.654493,114.042605,0,0,0,0
158,"0","0","0","广东省东莞市常平镇碧湖中路碧湖花园","0","0","0","0","0",0,0,1,4,3,22.995646,114.006372,0,0,0,0
159,"0","0","0","广东省东莞市寮步镇商业街13号","0","0","0","0","0",0,0,1,4,3,23.022885,113.826933,0,0,0,0
160,"0","0","0","广东省深圳市龙岗区南湾街道新洲西二巷","0","0","0","0","0",0,0,1,4,3,22.624889,114.152166,0,0,0,0
161,"0","0","0","广东省广州市白云区永平街道白云山机械化养鸡场","0","0","0","0","0",0,0,1,4,3,23.224528,113.317468,0,0,0,0
162,"0","0","0","广东省深圳市龙岗区龙岗街道新生路","0","0","0","0","0",0,0,1,4,3,22.741636,114.266652,0,0,0,0
163,"0","0","0","广东省广州市海珠区南洲街道珠江","0","0","0","0","0",0,0,1,4,3,23.054148,113.294756,0,0,0,0
164,"0","0","0","广东省深圳市宝安区福永街道海滨宾馆(福洲大道)","0","0","0","0","0",0,0,1,4,3,22.674691,113.796497,0,0,0,0
165,"0","0","0","广东省佛山市顺德区乐从镇辉信公司","0","0","0","0","0",0,0,1,4,3,22.966344,113.092801,0,0,0,0
166,"0","0","0","广东省广州市天河区兴华街道粤垦路597号金燕花苑","0","0","0","0","0",0,0,1,4,3,23.156692,113.328526,0,0,0,0
167,"0","0","0","广东省广州市白云区新市街道西约三巷32号保利紫云(建设中)","0","0","0","0","0",0,0,1,4,3,23.190577,113.251884,0,0,0,0
168,"0","0","0","广东省东莞市南城街道宏远路36号","0","0","0","0","0",0,0,1,4,3,23.010914,113.733551,0,0,0,0
169,"0","0","0","广东省佛山市南海区大沥镇谢边大道","0","0","0","0","0",0,0,1,4,3,23.072207,113.112958,0,0,0,0
170,"0","0","0","广东省广州市海珠区赤岗街道桃花街海天花苑","0","0","0","0","0",0,0,1,4,3,23.101558,113.314506,0,0,0,0
171,"0","0","0","广东省佛山市禅城区张槎街道季华三路59号卓远广场","0","0","0","0","0",0,0,1,4,3,23.012481,113.083899,0,0,0,0
172,"0","0","0","广东省深圳市龙岗区南湾街道沙塘中路20号","0","0","0","0","0",0,0,1,4,3,22.611218,114.159207,0,0,0,0
173,"0","0","0","广东省广州市荔湾区彩虹街道周门路18-5号广州设计港","0","0","0","0","0",0,0,1,4,3,23.1306,113.241295,0,0,0,0
174,"0","0","0","广东省深圳市龙岗区布吉街道布吉爱爱学校","0","0","0","0","0",0,0,1,4,3,22.619846,114.107034,0,0,0,0
175,"0","0","0","广东省深圳市福田区园岭街道南天二花园","0","0","0","0","0",0,0,1,4,3,22.55123,114.093465,0,0,0,0
176,"0","0","0","广东省深圳市南山区粤海街道东滨路","0","0","0","0","0",0,0,1,4,3,22.506225,113.945301,0,0,0,0
177,"0","0","0","广东省深圳市龙华区锦绣御园康乐花园(创业路)","0","0","0","0","0",0,0,1,4,3,22.657811,114.029555,0,0,0,0
178,"0","0","0","广东省佛山市禅城区祖庙街道长兴美食","0","0","0","0","0",0,0,1,4,3,23.016933,113.149007,0,0,0,0
179,"0","0","0","广东省深圳市龙岗区南湾街道沙平北路515号D栋","0","0","0","0","0",0,0,1,4,3,22.630003,114.154938,0,0,0,0
180,"0","0","0","广东省东莞市长安镇康祥西街","0","0","0","0","0",0,0,1,4,3,22.800524,113.828908,0,0,0,0
181,"0","0","0","广东省佛山市南海区大沥镇上漖村东区48号楼","0","0","0","0","0",0,0,1,4,3,23.120203,113.136969,0,0,0,0
182,"0","0","0","广东省广州市白云区太和镇G4京港澳高速","0","0","0","0","0",0,0,1,4,3,23.293868,113.372001,0,0,0,0
183,"0","0","0","广东省东莞市莞城街道讯通大厦","0","0","0","0","0",0,0,1,4,3,23.034994,113.749133,0,0,0,0
184,"0","0","0","广东省广州市番禺区化龙镇广州汽车集团乘用车有限公司(东北4门)","0","0","0","0","0",0,0,1,4,3,23.045704,113.49505,0,0,0,0
185,"0","0","0","广东省广州市越秀区白云街道珠江","0","0","0","0","0",0,0,1,4,3,23.106751,113.312493,0,0,0,0
186,"0","0","0","广东省东莞市万江街道富通·理想0769(三期)理想0769","0","0","0","0","0",0,0,1,4,3,23.039656,113.718566,0,0,0,0
187,"0","0","0","广东省佛山市禅城区祖庙街道东升二街","0","0","0","0","0",0,0,1,4,3,23.0391,113.13376,0,0,0,0
188,"0","0","0","广东省广州市白云区嘉禾街道尹边一街20号","0","0","0","0","0",0,0,1,4,3,23.226408,113.272284,0,0,0,0
189,"0","0","0","广东省深圳市龙华区三联路99号大元明珠幼儿园","0","0","0","0","0",0,0,1,4,3,22.665157,114.030232,0,0,0,0
190,"0","0","0","广东省深圳市龙华区梅龙路461号南源新村","0","0","0","0","0",0,0,1,4,3,22.621808,114.031797,0,0,0,0
191,"0","0","0","广东省深圳市龙岗区南湾街道丹平东九巷","0","0","0","0","0",0,0,1,4,3,22.628276,114.159413,0,0,0,0
192,"0","0","0","广东省广州市海珠区琶洲街道琶洲村新马路琶洲塔","0","0","0","0","0",0,0,1,4,3,23.103618,113.375591,0,0,0,0
